class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4634,MUSIC,104-6,01,Jazz Guitar,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Kevin Van Sant
4735,MUSIC,104-7,01,Harp,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,1,9,0,10,Graded,N,Laura Byrne
4752,MUSIC,105-1,01,Flute,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Carla Copeland-Burns
4753,MUSIC,105-2,01,Oboe,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Bo Newsome
4754,MUSIC,105-3,01,Clarinet,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,1,9,0,10,Graded,N,Jimmy J Gilmore
4755,MUSIC,105-4,01,Bassoon,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Jessica Lynne Kunttu
4756,MUSIC,105-5,01,Saxophone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,4,6,0,10,Graded,N,Susan L Fancher
4798,MUSIC,105-6,01,Jazz Saxophone,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,1,9,0,10,Graded,N,Dexter J Moses
4757,MUSIC,106-1,01,Trumpet,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Lisa Burn
4758,MUSIC,106-2,01,French Horn,"Weekly, 30-minute individual private instruction for undergraduate students of varying levels. Ability beyond the beginner stage is required. There is a fee associated with lessons for non-declared music majors. Instructor consent required.",,0.25,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,12/05/2025,Open,10,0,10,0,10,Graded,N,Rachel I Niketopoulos
