class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
5951,MATH,228L,001,"Probability for Statistical Inference, Modeling, and Data Analysis","Probability models, random variables with discrete and continuous distributions. Marginal, joint, and conditional distributions. Expectations, functions of random variables, central limit theorem. Estimators and sampling distributions, method of moments, and maximum likelihood estimation. Prerequisite: Mathematics 22, 112L, 122, 122L, 202D, 212, 219, 222, or graduate-student standing. Not open to students who have taken Statistical Science 230/Mathematics 230 or Mathematics 340/Statistical Science 231.",,1,LEC,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,50,45,5,0,50,Graded,Y,John Cameron Zito
5952,MATH,228L,01L,"Probability for Statistical Inference, Modeling, and Data Analysis","Probability models, random variables with discrete and continuous distributions. Marginal, joint, and conditional distributions. Expectations, functions of random variables, central limit theorem. Estimators and sampling distributions, method of moments, and maximum likelihood estimation. Prerequisite: Mathematics 22, 112L, 122, 122L, 202D, 212, 219, 222, or graduate-student standing. Not open to students who have taken Statistical Science 230/Mathematics 230 or Mathematics 340/Statistical Science 231.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,25,25,0,0,25,Graded,Y,John Cameron Zito
5953,MATH,228L,02L,"Probability for Statistical Inference, Modeling, and Data Analysis","Probability models, random variables with discrete and continuous distributions. Marginal, joint, and conditional distributions. Expectations, functions of random variables, central limit theorem. Estimators and sampling distributions, method of moments, and maximum likelihood estimation. Prerequisite: Mathematics 22, 112L, 122, 122L, 202D, 212, 219, 222, or graduate-student standing. Not open to students who have taken Statistical Science 230/Mathematics 230 or Mathematics 340/Statistical Science 231.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,25,20,5,0,25,Graded,Y,John Cameron Zito
6575,MATH,230,01,Probability,"Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,40,30,10,0,40,Graded,Y,Ilyas Mason Khan
6576,MATH,230,02,Probability,"Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,40,40,0,0,40,Graded,Y,Gregory Joseph Herschlag
6577,MATH,230,03,Probability,"Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,40,40,0,0,40,Graded,Y,Ling Zhou
6578,MATH,230,04,Probability,"Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,40,36,4,0,40,Graded,Y,Aziz Burak Guelen
6579,MATH,230,05,Probability,"Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,31,21,10,0,31,Graded,Y,Tatiana Brailovskaya
6693,MATH,230S,01,Probability Inquiry Based Learning,"Students will spend class time working in groups to solve problems, prove statements, generate examples and present their work to the class. Probability models, random variables with discrete and continuous distributions. Independence, joint distributions, conditional distributions. Expectations, functions of random variables, central limit theorem. Prerequisite: Calculus II (Mathematics 22, 112L, 122, or 122L) OR credit for multivariable calculus (Mathematics 202, 212, 219, or 222) OR graduate student standing. Not open to students who have credit for Mathematics 340.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,18,18,0,0,18,Graded,Y,Victoria S Akin
6702,MATH,232S,01,"Math, Ethics, and Society","Today, more than any time in history, mathematics builds and maintains the engines of power. What does it mean to use math ethically? Who should math benefit, and how does math culture, research, and education impact the world in which we live? We examine these questions through case studies covering a range of topics, including cryptography, algorithmically generated knowledge, AI, math education, and the underlying culture of mathematics. Students will learn through a combination of readings, discussions, group activities, and an open-ended cumulative project dealing with the interactions between math and community. Prerequisites: MATH 21, 105L, 111L, or 121.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,18,18,0,0,18,Graded,N,James Hughes
